# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
attack-tree-construction;wshobson/agents;attack-tree-construction;Build comprehensive attack trees to visualize threat paths and identify defense gaps.
stride-analysis-patterns;wshobson/agents;stride-analysis-patterns;Apply STRIDE methodology to identify system threats and conduct security analysis.
binary-analysis-patterns;wshobson/agents;binary-analysis-patterns;Master binary analysis patterns including disassembly, decompilation, and control flow analysis for executables and compiled code.
pci-compliance;wshobson/agents;pci-compliance;Implements PCI DSS compliance requirements for secure handling of payment card data and payment systems.
mtls-configuration;wshobson/agents;mtls-configuration;Configure mutual TLS (mTLS) for secure service-to-service communication in zero-trust networks.
azure-role-selector;github/awesome-copilot;azure-role-selector;Helps users select appropriate Azure roles based on required permissions with least privilege access.
senior-security;davila7/claude-code-templates;development/senior-security;A comprehensive security engineering skill covering application security, penetration testing, security architecture, and compliance auditin
api-security-best-practices;sickn33/antigravity-awesome-skills;api-security-best-practices;Implement secure API design patterns including authentication, authorization, input validation, and rate limiting.
security-compliance;davila7/claude-code-templates;development/security-compliance;Helps security professionals implement secure architectures and comply with standards like SOC2, ISO27001, GDPR, and HIPAA.
senior-secops;davila7/claude-code-templates;development/senior-secops;A comprehensive SecOps skill for application security, vulnerability management, compliance, and secure development practices.
security-review;davila7/claude-code-templates;development/cc-skill-security-review;Provides a security checklist and patterns for authentication, user input, secrets, API endpoints, and sensitive features.
api-security-best-practices;davila7/claude-code-templates;security/api-security-best-practices;Implement secure API design patterns including authentication, authorization, input validation, and rate limiting.
gdpr-dsgvo-expert;davila7/claude-code-templates;enterprise-communication/gdpr-dsgvo-expert;A senior GDPR/DSGVO expert for data protection compliance and privacy audits.
data-privacy-compliance;davila7/claude-code-templates;enterprise-communication/data-privacy-compliance;A specialist skill for ensuring data privacy and regulatory compliance with GDPR, CCPA, HIPAA, and other international data protection laws.
information-security-manager-iso27001;davila7/claude-code-templates;enterprise-communication/information-security-manager-iso27001;An expert in ISO 27001 and ISO 27002 implementation for HealthTech and MedTech companies, providing ISMS design and cybersecurity risk asses
security-review;sickn33/antigravity-awesome-skills;;A skill template designed for performing security reviews and audits on software systems to identify potential risks.
top-100-web-vulnerabilities-reference;davila7/claude-code-templates;security/top-web-vulnerabilities;Reference guide for top 100 web vulnerabilities providing comprehensive security insights and best practices for web application protection.
vulnerability-scanner;davila7/claude-code-templates;security/vulnerability-scanner;An advanced vulnerability scanner focusing on OWASP 2025, supply chain security, and risk prioritization.
isms-audit-expert;davila7/claude-code-templates;enterprise-communication/isms-audit-expert;A senior ISMS audit expert for ISO 27001 compliance and security control assessment.
sql-injection-testing;davila7/claude-code-templates;security/sql-injection-testing;A skill for testing SQL injection vulnerabilities and exploiting database query flaws.
security-scanning-tools;davila7/claude-code-templates;security/scanning-tools;Security scanning tools for vulnerability detection and security assessment
red-team-tactics;davila7/claude-code-templates;security/red-team-tactics;A skill focused on red team tactics based on MITRE ATT&CK framework for attack phases, detection evasion, and reporting.
pentest-checklist;davila7/claude-code-templates;security/pentest-checklist;A skill for creating structured penetration test checklists and defining security assessment scopes.
red-team-tools-and-methodology;davila7/claude-code-templates;security/red-team-tools;Red team tools and methodology for security testing and vulnerability assessment
pentest-commands;davila7/claude-code-templates;security/pentest-commands;Provides essential penetration testing command references for network scanning, vulnerability assessment, and exploit usage.
ethical-hacking-methodology;davila7/claude-code-templates;security/ethical-hacking-methodology;A skill for learning ethical hacking methodologies, including penetration testing lifecycle, reconnaissance, and vulnerability exploitation.
html-injection-testing;davila7/claude-code-templates;security/html-injection-testing;A skill for testing HTML injection vulnerabilities and performing related security assessments.
api-fuzzing-for-bug-bounty;davila7/claude-code-templates;security/api-fuzzing-bug-bounty;API fuzzing for bug bounty hunting to discover security vulnerabilities through automated testing
clerk-auth;davila7/claude-code-templates;development/clerk-auth;Expert patterns for Clerk authentication implementation, middleware, organizations, webhooks, and user sync.
burp-suite-web-application-testing;davila7/claude-code-templates;security/burp-suite-testing;Web application security testing with Burp Suite for vulnerability detection and penetration testing
cross-site-scripting-and-html-injection-testing;davila7/claude-code-templates;security/xss-html-injection;Testing for cross-site scripting and HTML injection vulnerabilities in web applications
sqlmap-database-penetration-testing;davila7/claude-code-templates;security/sqlmap-database-pentesting;SQLMap database penetration testing skill for identifying and exploiting SQL injection vulnerabilities in web applications.
wireshark-network-traffic-analysis;davila7/claude-code-templates;security/wireshark-analysis;Wireshark network traffic analysis tool for capturing and analyzing network packets
cloud-penetration-testing;davila7/claude-code-templates;security/cloud-penetration-testing;Perform cloud penetration testing and security assessments across major cloud platforms like Azure, AWS, and GCP.
ssh-penetration-testing;davila7/claude-code-templates;security/ssh-penetration-testing;A skill for conducting comprehensive SSH penetration testing, including configuration enumeration, credential brute-forcing, and vulnerabili
shodan-reconnaissance-and-pentesting;davila7/claude-code-templates;security/shodan-reconnaissance;Shodan-based reconnaissance and penetration testing for security assessment and vulnerability discovery.
broken-authentication-testing;davila7/claude-code-templates;security/broken-authentication;Testing for broken authentication vulnerabilities in web applications to identify security weaknesses.
wordpress-penetration-testing;davila7/claude-code-templates;security/wordpress-penetration-testing;A skill for conducting comprehensive WordPress security assessments including vulnerability scanning and penetration testing.
aws-penetration-testing;davila7/claude-code-templates;security/aws-penetration-testing;A skill for conducting AWS security assessments including IAM enumeration, S3 bucket testing, and privilege escalation.
idor-vulnerability-testing;davila7/claude-code-templates;security/idor-testing;Tests for IDOR (Insecure Direct Object Reference) vulnerabilities in web applications
linux-privilege-escalation;davila7/claude-code-templates;security/linux-privilege-escalation;A skill for identifying and exploiting Linux privilege escalation paths.
smtp-penetration-testing;davila7/claude-code-templates;security/smtp-penetration-testing;A skill for performing SMTP penetration testing and assessing mail server security.
privilege-escalation-methods;davila7/claude-code-templates;security/privilege-escalation-methods;A skill for guiding users through privilege escalation techniques on Linux and Windows systems.
active-directory-attacks;davila7/claude-code-templates;security/active-directory-attacks;A skill for conducting Active Directory attacks and penetration testing.
network-101;davila7/claude-code-templates;utilities/network-101;A skill for setting up web servers, configuring network services, and performing penetration testing tasks.
file-path-traversal-testing;davila7/claude-code-templates;security/file-path-traversal;Testing for file path traversal vulnerabilities to prevent unauthorized access to sensitive files and directories.
metasploit-framework;davila7/claude-code-templates;security/metasploit-framework;A skill for using the Metasploit Framework in security assessments, including penetration testing and vulnerability exploitation.
windows-privilege-escalation;davila7/claude-code-templates;security/windows-privilege-escalation;A skill for identifying and exploiting Windows privilege escalation vulnerabilities.
security-best-practices;davila7/claude-code-templates;security/security-best-practices;Performs language and framework specific security best-practice reviews and suggests improvements for Python, JavaScript/TypeScript, and Go
security-threat-model;davila7/claude-code-templates;security/security-threat-model;Repository-grounded threat modeling that enumerates trust boundaries, assets, attacker capabilities, abuse paths, and mitigations in Markdow
security-ownership-map;davila7/claude-code-templates;security/security-ownership-map;Analyze git repositories to build security ownership topology, compute bus factor and sensitive-code ownership, and export for graph databas
vulnerability-scanner;sickn33/antigravity-awesome-skills;vulnerability-scanner;An advanced vulnerability scanner focusing on OWASP 2025, supply chain security, and risk prioritization.
clerk-auth;sickn33/antigravity-awesome-skills;clerk-auth;Expert patterns for Clerk authentication implementation, middleware, organizations, webhooks, and user sync.
red-team-tactics;sickn33/antigravity-awesome-skills;red-team-tactics;A skill focused on red team tactics based on MITRE ATT&CK framework for attack phases, detection evasion, and reporting.
top-100-web-vulnerabilities-reference;sickn33/antigravity-awesome-skills;;Reference guide for top 100 web vulnerabilities providing comprehensive security insights and best practices for web application protection.
ethical-hacking-methodology;sickn33/antigravity-awesome-skills;;A skill for learning ethical hacking methodologies, including penetration testing lifecycle, reconnaissance, and vulnerability exploitation.
api-fuzzing-for-bug-bounty;sickn33/antigravity-awesome-skills;;API fuzzing for bug bounty hunting to discover security vulnerabilities through automated testing
wordpress-penetration-testing;sickn33/antigravity-awesome-skills;;A skill for conducting comprehensive WordPress security assessments including vulnerability scanning and penetration testing.
cross-site-scripting-and-html-injection-testing;sickn33/antigravity-awesome-skills;;Testing for cross-site scripting and HTML injection vulnerabilities in web applications
security-scanning-tools;sickn33/antigravity-awesome-skills;;Security scanning tools for vulnerability detection and security assessment
wireshark-network-traffic-analysis;sickn33/antigravity-awesome-skills;;Wireshark network traffic analysis tool for capturing and analyzing network packets
shodan-reconnaissance-and-pentesting;sickn33/antigravity-awesome-skills;;Shodan-based reconnaissance and penetration testing for security assessment and vulnerability discovery.
cloud-penetration-testing;sickn33/antigravity-awesome-skills;;Perform cloud penetration testing and security assessments across major cloud platforms like Azure, AWS, and GCP.
linux-privilege-escalation;sickn33/antigravity-awesome-skills;;A skill for identifying and exploiting Linux privilege escalation paths.
burp-suite-web-application-testing;sickn33/antigravity-awesome-skills;;Web application security testing with Burp Suite for vulnerability detection and penetration testing
sqlmap-database-penetration-testing;sickn33/antigravity-awesome-skills;;SQLMap database penetration testing skill for identifying and exploiting SQL injection vulnerabilities in web applications.
red-team-tools-and-methodology;sickn33/antigravity-awesome-skills;;Red team tools and methodology for security testing and vulnerability assessment
security-auditor;sickn33/antigravity-awesome-skills;security-auditor;A security auditor skill focused on DevSecOps, cybersecurity, and compliance frameworks with vulnerability assessment and threat modeling ca
network-101;sickn33/antigravity-awesome-skills;;A skill for setting up web servers, configuring network services, and performing penetration testing tasks.
file-path-traversal-testing;sickn33/antigravity-awesome-skills;;Testing for file path traversal vulnerabilities to prevent unauthorized access to sensitive files and directories.
broken-authentication-testing;sickn33/antigravity-awesome-skills;;Testing for broken authentication vulnerabilities in web applications to identify security weaknesses.
active-directory-attacks;sickn33/antigravity-awesome-skills;;A skill for conducting Active Directory attacks and penetration testing.
ssh-penetration-testing;sickn33/antigravity-awesome-skills;;A skill for conducting comprehensive SSH penetration testing, including configuration enumeration, credential brute-forcing, and vulnerabili
html-injection-testing;sickn33/antigravity-awesome-skills;;A skill for testing HTML injection vulnerabilities and performing related security assessments.
windows-privilege-escalation;sickn33/antigravity-awesome-skills;;A skill for identifying and exploiting Windows privilege escalation vulnerabilities.
smtp-penetration-testing;sickn33/antigravity-awesome-skills;;A skill for performing SMTP penetration testing and assessing mail server security.
idor-vulnerability-testing;sickn33/antigravity-awesome-skills;;Tests for IDOR (Insecure Direct Object Reference) vulnerabilities in web applications
metasploit-framework;sickn33/antigravity-awesome-skills;;A skill for using the Metasploit Framework in security assessments, including penetration testing and vulnerability exploitation.
privilege-escalation-methods;sickn33/antigravity-awesome-skills;;A skill for guiding users through privilege escalation techniques on Linux and Windows systems.
backend-security-coder;sickn33/antigravity-awesome-skills;backend-security-coder;A skill focused on secure backend coding practices including input validation, authentication, and API security.
security-scanning-security-hardening;sickn33/antigravity-awesome-skills;security-scanning-security-hardening;Coordinate multi-layer security scanning and hardening across application, infrastructure, and compliance controls.
frontend-security-coder;sickn33/antigravity-awesome-skills;frontend-security-coder;A skill focused on secure frontend coding practices, including XSS prevention and client-side security.
frontend-mobile-security-xss-scan;sickn33/antigravity-awesome-skills;frontend-mobile-security-xss-scan;Detects and prevents Cross-Site Scripting (XSS) vulnerabilities in frontend code.
auth-implementation-patterns;sickn33/antigravity-awesome-skills;auth-implementation-patterns;Implement authentication and authorization patterns like JWT, OAuth2, session management, and RBAC for secure API access.
codebase-cleanup-deps-audit;sickn33/antigravity-awesome-skills;codebase-cleanup-deps-audit;Audit project dependencies for vulnerabilities, licensing issues, and outdated packages with actionable remediation strategies.
mobile-security-coder;sickn33/antigravity-awesome-skills;mobile-security-coder;A skill focused on secure mobile coding practices, including input validation and WebView security.
reverse-engineer;sickn33/antigravity-awesome-skills;reverse-engineer;A skill for expert reverse engineering including binary analysis, disassembly, and vulnerability research using tools like IDA Pro and Ghidr
threat-modeling-expert;sickn33/antigravity-awesome-skills;threat-modeling-expert;Expert in threat modeling, security architecture review, and risk assessment using STRIDE, PASTA, and attack trees.
security-scanning-security-dependencies;sickn33/antigravity-awesome-skills;security-scanning-security-dependencies;Security expert for dependency vulnerability analysis, SBOM generation, and supply chain security scanning across ecosystems.
security-compliance-compliance-check;sickn33/antigravity-awesome-skills;security-compliance-compliance-check;Compliance expert for regulatory requirements including GDPR, HIPAA, SOC2, PCI-DSS with audit and implementation guidance
security-scanning-security-sast;sickn33/antigravity-awesome-skills;security-scanning-security-sast;Perform static application security testing (SAST) for code vulnerability analysis across multiple languages and frameworks.
anti-reversing-techniques;sickn33/antigravity-awesome-skills;anti-reversing-techniques;Analyze anti-reversing and obfuscation techniques in software binaries for security research and authorized debugging.
malware-analyst;sickn33/antigravity-awesome-skills;malware-analyst;Expert malware analyst for defensive research, threat intelligence, and incident response.
secrets-management;sickn33/antigravity-awesome-skills;secrets-management;Manage secrets securely in CI/CD pipelines using Vault, AWS Secrets Manager, or native solutions.
binary-analysis-patterns;sickn33/antigravity-awesome-skills;binary-analysis-patterns;Learn binary analysis techniques like disassembly and decompilation for examining compiled code.
security-requirement-extraction;sickn33/antigravity-awesome-skills;security-requirement-extraction;Extract security requirements from threat models and business context for actionable security measures.
attack-tree-construction;sickn33/antigravity-awesome-skills;attack-tree-construction;Build comprehensive attack trees to visualize threat paths and identify defense gaps.
protocol-reverse-engineering;sickn33/antigravity-awesome-skills;protocol-reverse-engineering;Reverse engineer network protocols with packet analysis and dissection.
gdpr-data-handling;sickn33/antigravity-awesome-skills;gdpr-data-handling;A skill for implementing GDPR-compliant data handling with consent management and privacy controls.
k8s-security-policies;sickn33/antigravity-awesome-skills;k8s-security-policies;Implement Kubernetes security policies including NetworkPolicy, PodSecurityPolicy, and RBAC for production-grade security.
memory-forensics;sickn33/antigravity-awesome-skills;memory-forensics;Learn memory forensics techniques for analyzing RAM captures and investigating incidents.
solidity-security;sickn33/antigravity-awesome-skills;solidity-security;Learn secure Solidity coding practices to prevent vulnerabilities in smart contracts.
incident-response-incident-response;sickn33/antigravity-awesome-skills;incident-response-incident-response;Handles incident response workflows and processes for security incidents
firmware-analyst;sickn33/antigravity-awesome-skills;firmware-analyst;An expert firmware analyst for embedded systems, IoT security, and hardware reverse engineering.
pentest-checklist;sickn33/antigravity-awesome-skills;pentest-checklist;A skill for creating structured penetration test checklists and defining security assessment scopes.
threat-mitigation-mapping;sickn33/antigravity-awesome-skills;threat-mitigation-mapping;Maps identified threats to security controls and mitigations for prioritizing investments and validating effectiveness.
pci-compliance;sickn33/antigravity-awesome-skills;pci-compliance;Implement PCI DSS compliance for secure payment card data handling.
stride-analysis-patterns;sickn33/antigravity-awesome-skills;stride-analysis-patterns;Apply STRIDE methodology to identify system threats and conduct security analysis.
mtls-configuration;sickn33/antigravity-awesome-skills;mtls-configuration;Configure mutual TLS (mTLS) for secure service-to-service communication in zero-trust networks.
sast-configuration;sickn33/antigravity-awesome-skills;sast-configuration;Configure SAST tools for automated vulnerability detection in application code.
security-bluebook-builder;sickn33/antigravity-awesome-skills;security-bluebook-builder;Build security Blue Books for sensitive applications
pentest-commands;sickn33/antigravity-awesome-skills;pentest-commands;Provides essential penetration testing command references for network scanning, vulnerability assessment, and exploit usage.
sharp-edges;sickn33/antigravity-awesome-skills;sharp-edges;Identifies error-prone APIs and dangerous configurations to improve security and reliability.
ffuf-claude-skill;sickn33/antigravity-awesome-skills;ffuf-claude-skill;A Claude skill template for performing web fuzzing and security testing using the ffuf tool.
varlock-claude-skill;sickn33/antigravity-awesome-skills;varlock-claude-skill;Securely manages environment variables to prevent secret leakage in Claude sessions, terminals, logs, and git commits.
aws-penetration-testing;sickn33/antigravity-awesome-skills;aws-penetration-testing;A skill for conducting AWS security assessments including IAM enumeration, S3 bucket testing, and privilege escalation.
sql-injection-testing;sickn33/antigravity-awesome-skills;sql-injection-testing;A skill for testing SQL injection vulnerabilities and exploiting database query flaws.
v3-security-overhaul;ruvnet/claude-flow;v3-security-overhaul;Security architecture overhaul for claude-flow v3, addressing CVEs and implementing secure-by-default patterns.
differential-fuzzer;tursodatabase/turso;differential-fuzzer;A skill for using a differential fuzzer tool to find bugs in Turso.
proxychains;2025emma/vibe-coding-cn;proxychains;A skill for configuring and using proxychains to route network traffic through proxy servers.
security-best-practices;openai/skills;main/skills/.curated/security-best-practices;Performs language and framework specific security best-practice reviews and suggests improvements for Python, JavaScript/TypeScript, and Go
security-threat-model;openai/skills;main/skills/.curated/security-threat-model;Repository-grounded threat modeling that enumerates trust boundaries, assets, attacker capabilities, abuse paths, and mitigations in Markdow
security-ownership-map;openai/skills;main/skills/.curated/security-ownership-map;Analyze git repositories to build security ownership topology, compute bus factor and sensitive-code ownership, and export for graph databas
osint;danielmiessler/personal_ai_infrastructure;OSINT;Open source intelligence gathering for OSINT, due diligence, background checks, and research on persons or companies.
recon;danielmiessler/personal_ai_infrastructure;Recon;Security reconnaissance skill for discovering attack surfaces, conducting security audits, and identifying vulnerabilities during bug bounty
redteam;danielmiessler/personal_ai_infrastructure;RedTeam;Uses 32 agents for adversarial analysis, red teaming, critique, and stress testing of ideas.
compliance;anthropics/knowledge-work-plugins;compliance;Navigate privacy regulations (GDPR, CCPA), review DPAs, and handle data subject requests for compliance assessment.
security-review;yeachan-heo/oh-my-claudecode;security-review;Performs comprehensive security reviews on source code to identify vulnerabilities and ensure safety standards.
mod-actions;civitai/civitai;mod-actions;Moderator tool for user actions like banning, muting, content removal, and leaderboard management.
authentication-setup;supercent-io/skills-template;;Setup and manage authentication and authorization systems including JWT, OAuth, and role-based access control.
idapython;mrexodia/ida-pro-mcp;idapython;IDA Pro Python scripting for reverse engineering tasks including binary analysis, disassembly, decompilation, and database manipulation.
security-reviewer;jeffallan/claude-skills;security-reviewer;A skill for conducting security audits, code reviews, and vulnerability assessments.
vulnerability-scanner;vudovn/antigravity-kit;vulnerability-scanner;An advanced vulnerability scanner focusing on OWASP 2025, supply chain security, and risk prioritization.
red-team-tactics;vudovn/antigravity-kit;red-team-tactics;A skill focused on red team tactics based on MITRE ATT&CK framework for attack phases, detection evasion, and reporting.
secure-code-guardian;jeffallan/claude-skills;secure-code-guardian;A skill for implementing authentication, authorization, and preventing OWASP Top 10 vulnerabilities.
security-best-practices;supercent-io/skills-template;;Implement security best practices for web apps and infrastructure, covering HTTPS, CORS, XSS, SQL injection, CSRF, rate limiting, and OWASP
semgrep;trailofbits/skills;main/plugins/static-analysis/skills/semgrep;Runs Semgrep static analysis via parallel subagents. Supports full or security modes to detect vulnerabilities and bugs in multi-language co
differential-review;trailofbits/skills;main/plugins/differential-review/skills/differential-review;Performs security-focused differential code review for PRs and commits with markdown reporting.
sharp-edges;trailofbits/skills;main/plugins/sharp-edges/skills/sharp-edges;Identifies error-prone APIs and dangerous configurations to prevent security mistakes.
codeql;trailofbits/skills;main/plugins/static-analysis/skills/codeql;Scans codebases for security vulnerabilities using CodeQL data flow analysis. Supports multiple scan modes and SARIF output.
secure-workflow-guide;trailofbits/skills;main/plugins/building-secure-contracts/skills/secure-workflow-guide;A guide for Trail of Bits' 5-step secure development workflow including Slither scans and security diagram generation.
variant-analysis;trailofbits/skills;main/plugins/variant-analysis/skills/variant-analysis;Find similar vulnerabilities and bugs using pattern-based analysis across codebases.
audit-context-building;trailofbits/skills;main/plugins/audit-context-building/skills/audit-context-building;Enables ultra-granular, line-by-line code analysis for building architectural context before vulnerability or bug detection.
token-integration-analyzer;trailofbits/skills;main/plugins/building-secure-contracts/skills/token-integration-analyzer;Analyzes token implementations for ERC20/ERC721 conformity and checks for unusual patterns.
guidelines-advisor;trailofbits/skills;main/plugins/building-secure-contracts/skills/guidelines-advisor;A smart contract development advisor that analyzes codebases for best practices, architecture, upgradeability, and security.
solana-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/solana-vulnerability-scanner;Scans Solana programs for critical vulnerabilities like arbitrary CPI and PDA validation issues.
sarif-parsing;trailofbits/skills;main/plugins/static-analysis/skills/sarif-parsing;Parse and analyze SARIF files for security scan results and vulnerability management.
spec-to-code-compliance;trailofbits/skills;main/plugins/spec-to-code-compliance/skills/spec-to-code-compliance;Verifies blockchain code compliance with specifications for audits and protocol implementations.
fuzzing-obstacles;trailofbits/skills;main/plugins/testing-handbook-skills/skills/fuzzing-obstacles;This skill provides techniques for patching code to overcome fuzzing obstacles like checksums and global state.
audit-prep-assistant;trailofbits/skills;main/plugins/building-secure-contracts/skills/audit-prep-assistant;An assistant that prepares codebases for security review using Trail of Bits' checklist, including static analysis and documentation generat
code-maturity-assessor;trailofbits/skills;main/plugins/building-secure-contracts/skills/code-maturity-assessor;Assesses code maturity using Trail of Bits' 9-category framework with focus on security and best practices.
entry-point-analyzer;trailofbits/skills;main/plugins/entry-point-analyzer/skills/entry-point-analyzer;Analyzes smart contract entry points for security auditing, detecting state-changing functions and categorizing by access level.
semgrep-rule-creator;trailofbits/skills;main/plugins/semgrep-rule-creator/skills/semgrep-rule-creator;Creates custom Semgrep rules for detecting security vulnerabilities and code patterns.
constant-time-analysis;trailofbits/skills;main/plugins/constant-time-analysis/skills/constant-time-analysis;Detects timing side-channel vulnerabilities in cryptographic code across multiple languages.
harness-writing;trailofbits/skills;main/plugins/testing-handbook-skills/skills/harness-writing;Techniques for writing effective fuzzing harnesses across languages.
fuzzing-dictionary;trailofbits/skills;main/plugins/testing-handbook-skills/skills/fuzzing-dictionary;A skill for creating fuzzing dictionaries to test parsers, protocols, and format-specific code.
cosmos-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/cosmos-vulnerability-scanner;Scans Cosmos SDK blockchains for consensus-critical vulnerabilities.
firebase-apk-scanner;trailofbits/skills;main/plugins/firebase-apk-scanner/skills/firebase-apk-scanner;Scans Android APKs for Firebase security misconfigurations including open databases, storage buckets, and authentication issues.
algorand-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/algorand-vulnerability-scanner;Scans Algorand smart contracts for common vulnerabilities like rekeying attacks and unchecked fees.
constant-time-testing;trailofbits/skills;main/plugins/testing-handbook-skills/skills/constant-time-testing;Detects timing side channels in cryptographic code for vulnerability auditing.
substrate-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/substrate-vulnerability-scanner;Scans Substrate/Polkadot pallets for critical vulnerabilities like arithmetic overflow and panic DoS.
ossfuzz;trailofbits/skills;main/plugins/testing-handbook-skills/skills/ossfuzz;Provides continuous fuzzing for open source projects to improve security.
wycheproof;trailofbits/skills;main/plugins/testing-handbook-skills/skills/wycheproof;Provides test vectors for validating cryptographic implementations against known attacks.
cairo-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/cairo-vulnerability-scanner;Scans Cairo/StarkNet smart contracts for critical vulnerabilities including felt252 arithmetic overflow, L1-L2 messaging issues, address con
ton-vulnerability-scanner;trailofbits/skills;main/plugins/building-secure-contracts/skills/ton-vulnerability-scanner;Scans TON smart contracts for critical vulnerabilities including integer-as-boolean misuse, fake Jetton contracts, and forward TON without g
aflpp;trailofbits/skills;main/plugins/testing-handbook-skills/skills/aflpp;AFL++ is a fork of AFL with better fuzzing performance and advanced features for multi-core fuzzing of C/C++ projects.
ruzzy;trailofbits/skills;main/plugins/testing-handbook-skills/skills/ruzzy;A coverage-guided Ruby fuzzer by Trail of Bits for testing Ruby code and C extensions.
semgrep-rule-variant-creator;trailofbits/skills;main/plugins/semgrep-rule-variant-creator/skills/semgrep-rule-variant-creator;Creates language variants of Semgrep rules for cross-language porting.
insecure-defaults;trailofbits/skills;main/plugins/insecure-defaults/skills/insecure-defaults;Detects insecure defaults like hardcoded secrets and weak auth in production environments.
yara-rule-authoring;trailofbits/skills;main/plugins/yara-authoring/skills/yara-rule-authoring;Create high-quality YARA-X rules for malware detection, covering naming, optimization, and false positive reduction.
burpsuite-project-parser;trailofbits/skills;main/plugins/burpsuite-project-parser/skills/burpsuite-project-parser;A CLI tool for parsing and exploring Burp Suite project files to analyze HTTP traffic and security findings.
sql-injection-testing;zebbern/claude-code-guide;sql-injection-testing;A skill for testing SQL injection vulnerabilities and exploiting database query flaws.
burp-suite;trailofbits/skills;;A skill for performing penetration testing and vulnerability scanning using Burp Suite.
reverse-engineering-tools;gmh5225/awesome-game-security;reverse-engineering;A guide for reverse engineering tools and techniques used in game security research.
email-and-password-best-practices;better-auth/skills;main/better-auth/emailAndPassword;Configure email verification, password reset, policies, and hashing for Better Auth. Setup login, sign-up, and credential security.
game-hacking-techniques;gmh5225/awesome-game-security;game-hacking;A guide for game hacking techniques including memory manipulation and cheat development.
mobile-security;gmh5225/awesome-game-security;mobile-security;A guide for mobile game security on Android and iOS platforms, covering reverse engineering, APK analysis, and anti-cheat systems.
anti-cheat-systems;gmh5225/awesome-game-security;anti-cheat;This skill provides guidance on understanding anti-cheat systems and bypass techniques for game protection research.
windows-kernel-security;gmh5225/awesome-game-security;windows-kernel;A guide for Windows kernel security research including driver development and exploitation techniques.
awesome-game-security-overview;gmh5225/awesome-game-security;overview;A guide for contributing to a curated security resource list, focusing on README maintenance and category organization.
dma-attack-techniques;gmh5225/awesome-game-security;dma-attack;A guide for Direct Memory Access (DMA) attack techniques using FPGA hardware, useful for PCIe DMA attacks and game security research.
senior-security;alirezarezvani/claude-skills;;A security engineering toolkit for threat modeling, vulnerability analysis, secure architecture, and penetration testing with OWASP guidance
senior-secops;alirezarezvani/claude-skills;;A comprehensive SecOps skill for application security, vulnerability management, compliance, and secure development practices.
information-security-manager-iso27001;alirezarezvani/claude-skills;;An ISO 27001 ISMS implementation skill for HealthTech and MedTech companies, covering security risk assessment, control implementation, and
isms-audit-expert;alirezarezvani/claude-skills;;An expert skill for auditing Information Security Management Systems to ensure ISO 27001 compliance.
